"wand_identifier","session_id","activity_session_id","activity_id","seconds"
MW-23SF-QMNZ-SV8Q,"22","42",ALZ_P2627,4
MW-23SF-QMNZ-SV8Q,"22","43",ALZ_Story_Activity,10
MW-23SF-QMNZ-SV8Q,"22","51",ALZ_Story_Activity,50
MW-23SF-2J41-AR89,"39","3",ALZ_Story_Activity,20
MW-23SF-2J41-AR89,"39","4",ALZ_P0000,67
MW-23SF-2J41-AR89,"39","5",ALZ_Story_Activity,9
MW-23SF-P7MY-TRXR,"24","3",ALZ_Story_Activity,37
MW-23SF-P7MY-TRXR,"24","4",ALZ_P0001,2
MW-23SF-P7MY-TRXR,"24","5",ALZ_Story_Activity,47
MW-23SF-GGVJ-CJ2V,"42","3",ALZ_Story_Activity,21
MW-23SF-P7MY-TRXR,"24","6",ALZ_P1415,7
MW-23SF-P7MY-TRXR,"24","7",ALZ_Story_Activity,25
MW-23SF-GGVJ-CJ2V,"42","4",ALZ_P0001,70
MW-23SF-P7MY-TRXR,"24","8",ALZ_P3031,36
MW-23SF-P7MY-TRXR,"24","9",ALZ_Story_Activity,99
MW-23SF-GGVJ-CJ2V,"42","6",ALZ_P0607,122
MW-23SF-GGVJ-CJ2V,"42","8",ALZ_P3031,132
MW-23SF-LNGP-S2QG,"30","3",ALZ_Story_Activity,184
MW-23SF-K6VW-T2Z4,"31","3",ALZ_Story_Activity,76
MW-23SF-K6VW-T2Z4,"31","4",ALZ_P0405,31
MW-23SF-K6VW-T2Z4,"31","9",ALZ_Story_Activity,31
MW-23SF-K6VW-T2Z4,"31","10",ALZ_P3031,15
MW-23SF-4LYV-FZ6L,"32","3",ALZ_Story_Activity,72
MW-23SF-4LYV-FZ6L,"32","5",ALZ_Story_Activity,265
MW-23SF-4LYV-FZ6L,"32","7",ALZ_Story_Activity,115
MW-23SF-K6VW-T2Z4,"33","3",ALZ_Story_Activity,20
MW-23SF-LNGP-S2LX,"17","4",ALZ_P0001,45
MW-23SF-LNGP-S2LX,"17","5",ALZ_Story_Activity,95
MW-23SF-3872-F81X,"21","4",ALZ_P3031,14
MW-23SF-3872-F81X,"21","5",ALZ_Story_Activity,55
MW-23SF-3872-F81X,"21","6",ALZ_P3031,99
MW-23SF-3872-F81X,"21","7",ALZ_Story_Activity,43
MW-23SF-M9J8-SJ6J,"19","3",ALZ_Story_Activity,37
MW-23SF-M9J8-SJ6J,"19","4",ALZ_P0001,69
MW-23SF-M9J8-SJ6J,"19","5",ALZ_Story_Activity,140
MW-23SF-4LYV-FZ6L,"39","3",ALZ_Story_Activity,53
MW-23SF-4LYV-FZ6L,"39","4",ALZ_P0001,140
MW-23SF-4LYV-FZ6L,"39","5",ALZ_Story_Activity,1
MW-23SF-4LYV-FZ6L,"40","3",ALZ_Story_Activity,197
MW-23SF-4LYV-FZ6L,"41","3",ALZ_Story_Activity,94
MW-23SF-4LYV-FZ6L,"42","3",ALZ_Story_Activity,56
MW-23SF-4LYV-FZ6L,"42","4",ALZ_P3031,226
MW-23SF-4LYV-FZ6L,"42","5",ALZ_Story_Activity,34
MW-23SF-4LYV-FZ6L,"42","6",ALZ_P1819,228
MW-23SF-4LYV-FZ6L,"42","7",ALZ_Story_Activity,28
MW-23SF-4LYV-FZ6L,"43","3",ALZ_Story_Activity,20
MW-23SF-4LYV-FZ6L,"43","4",ALZ_P0000,10
MW-23SF-4LYV-FZ6L,"43","5",ALZ_Story_Activity,15
MW-23SF-4LYV-FZ6L,"43","7",ALZ_Story_Activity,223
MW-23SF-4LYV-FZ6L,"43","9",ALZ_Story_Activity,173
MW-23SF-4LYV-FZ6L,"43","10",ALZ_P0607,108
MW-23SF-4LYV-FZ6L,"43","11",ALZ_Story_Activity,42
MW-23SF-4LYV-FZ6L,"43","12",ALZ_P2021,78
MW-23SF-4LYV-FZ6L,"43","13",ALZ_Story_Activity,9
MW-23SF-4LYV-FZ6L,"43","17",ALZ_Story_Activity,43
MW-23SF-4LYV-FZ6L,"44","3",ALZ_Story_Activity,39
MW-23SF-4LYV-FZ6L,"44","4",ALZ_P0203,111
MW-23SF-4LYV-FZ6L,"44","5",ALZ_Story_Activity,1
MW-23SF-4LYV-FZ6L,"45","3",ALZ_Story_Activity,40
MW-23SF-4LYV-FZ6L,"45","4",ALZ_P0203,33
MW-23SF-4LYV-FZ6L,"45","5",ALZ_Story_Activity,19
MW-23SF-4LYV-FZ6L,"45","6",ALZ_P3031,138
MW-23SF-4LYV-FZ6L,"45","7",ALZ_Story_Activity,89
MW-23SF-P7MY-T1VV,"19","3",ALZ_Story_Activity,48
MW-23SF-P7MY-T1VV,"19","4",ALZ_P0607,46
MW-23SF-P7MY-T1VV,"19","5",ALZ_Story_Activity,100
MW-23SF-P7MY-T1VV,"19","6",ALZ_P0607,86
MW-23SF-P7MY-T1VV,"19","7",ALZ_Story_Activity,60
MW-23SF-P7MY-T1VV,"19","8",ALZ_P0001,345
MW-23SF-P7MY-T1VV,"19","9",ALZ_Story_Activity,43
MW-23SF-P7MY-T1VV,"19","10",ALZ_P1415,183
MW-23SF-P7MY-T1VV,"19","11",ALZ_Story_Activity,0
MW-23SF-Z561-SJNL,"25","4",ALZ_P0001,60
MW-23SF-Z561-SJNL,"25","5",ALZ_Story_Activity,52
MW-23SF-Z561-SJNL,"25","6",ALZ_P0203,57
MW-23SF-Z561-SJNL,"25","7",ALZ_Story_Activity,98
MW-23SF-VW2N-AMP7,"21","3",ALZ_Story_Activity,38
MW-23SF-VW2N-AMP7,"21","4",ALZ_P0001,64
MW-23SF-VW2N-AMP7,"21","5",ALZ_Story_Activity,33
MW-23SF-VW2N-AMP7,"21","6",ALZ_P0203,52
MW-23SF-VW2N-AMP7,"21","7",ALZ_Story_Activity,28
MW-23SF-4LYV-FZ6L,"50","3",ALZ_Story_Activity,180
MW-23SF-VW2N-AMP7,"21","8",ALZ_P0405,36
MW-23SF-VW2N-AMP7,"21","9",ALZ_Story_Activity,25
MW-23SF-VW2N-AMP7,"21","10",ALZ_P0607,46
MW-23SF-VW2N-AMP7,"21","11",ALZ_Story_Activity,11
MW-23SF-VW2N-AMP7,"21","12",ALZ_P0809,100
MW-23SF-4LYV-FZ6L,"51","3",ALZ_Story_Activity,219
MW-23SF-VW2N-AMP7,"21","13",ALZ_Story_Activity,49
MW-23SF-VW2N-AMP7,"21","14",ALZ_P1213,52
MW-23SF-VW2N-AMP7,"21","15",ALZ_Story_Activity,25
MW-23SF-VW2N-AMP7,"21","16",ALZ_P1415,24
MW-23SF-VW2N-AMP7,"21","17",ALZ_Story_Activity,30
MW-23SF-VW2N-AMP7,"21","18",ALZ_P1617,65
MW-23SF-4LYV-FZ6L,"51","4",ALZ_P1415,81
MW-23SF-VW2N-AMP7,"21","19",ALZ_Story_Activity,37
MW-23SF-4LYV-FZ6L,"51","5",ALZ_Story_Activity,284
MW-23SF-VW2N-AMP7,"21","20",ALZ_P1819,163
MW-23SF-VW2N-AMP7,"21","21",ALZ_Story_Activity,24
MW-23SF-VW2N-AMP7,"21","22",ALZ_P2021,31
MW-23SF-VW2N-AMP7,"21","23",ALZ_Story_Activity,28
MW-23SF-VW2N-AMP7,"21","24",ALZ_P2223,27
MW-23SF-4LYV-FZ6L,"51","6",ALZ_P3031,170
MW-23SF-VW2N-AMP7,"21","25",ALZ_Story_Activity,121
MW-23SF-VW2N-AMP7,"21","26",ALZ_P2829,47
MW-23SF-4LYV-FZ6L,"51","7",ALZ_Story_Activity,14
MW-23SF-VW2N-AMP7,"21","27",ALZ_Story_Activity,28
MW-23SF-4LYV-FZ6L,"51","8",ALZ_P3031,12
MW-23SF-4LYV-FZ6L,"51","9",ALZ_Story_Activity,12
MW-23SF-4LYV-FZ6L,"51","10",ALZ_P3031,160
MW-23SF-4LYV-FZ6L,"51","11",ALZ_Story_Activity,15
MW-23SF-4LYV-FZ6L,"51","12",ALZ_P3031,124
MW-23SF-4LYV-FZ6L,"51","13",ALZ_Story_Activity,15
MW-23SF-4LYV-FZ6L,"51","14",ALZ_P3031,138
MW-23SF-4LYV-FZ6L,"51","15",ALZ_Story_Activity,8
MW-23SF-4LYV-FZ6L,"51","16",ALZ_P3031,51
MW-23SF-Z56Z-I3W1,"22","9",ALZ_Story_Activity,148
MW-23SF-VW2N-AMJ4,"20","3",ALZ_Story_Activity,38
MW-23SF-VW2N-AMJ4,"20","4",ALZ_P0001,68
MW-23SF-Z56Z-I3W1,"22","10",ALZ_P2627,20
MW-23SF-VW2N-AMJ4,"20","5",ALZ_Story_Activity,48
MW-23SF-Z56Z-I3W1,"22","11",ALZ_Story_Activity,329
MW-23SF-LNGP-S2QG,"34","3",ALZ_Story_Activity,132
MW-23SF-VW2N-AMJ4,"21","3",ALZ_Story_Activity,69
MW-23SF-VW2N-AMJ4,"21","4",ALZ_P0203,78
MW-23SF-VW2N-AMJ4,"21","5",ALZ_Story_Activity,22
MW-23SF-VW2N-AMJ4,"21","6",ALZ_P3031,85
MW-23SF-GGVJ-CJ2V,"44","3",ALZ_Story_Activity,339
MW-23SF-M9J8-SJMR,"26","3",ALZ_Story_Activity,38
MW-23SF-Z56Z-I3W1,"24","3",ALZ_Story_Activity,35
MW-23SF-M9J8-SJMR,"26","4",ALZ_P0001,60
MW-23SF-GGVJ-CJ2V,"44","4",ALZ_P2223,49
MW-23SF-Z56Z-I3W1,"24","4",ALZ_P0001,13
MW-23SF-Z56Z-I3W1,"24","5",ALZ_Story_Activity,94
MW-23SF-M9J8-SJMR,"26","5",ALZ_Story_Activity,27
MW-23SF-M9J8-SJMR,"26","6",ALZ_P0203,45
MW-23SF-R7PJ-A8GL,"31","3",ALZ_Story_Activity,111
MW-23SF-Z561-SJNL,"27","19",ALZ_Story_Activity,475
MW-23SF-M9J8-SJMR,"26","7",ALZ_Story_Activity,36
MW-23SF-M9J8-SJMR,"26","8",ALZ_P0405,60
MW-23SF-1GY6-A4M6,"20","3",ALZ_Story_Activity,98
MW-23SF-GGVJ-CJ2V,"44","6",ALZ_P3031,127
MW-23SF-M9J8-SJMR,"26","9",ALZ_Story_Activity,31
MW-23SF-M9J8-SJMR,"26","10",ALZ_P0607,71
MW-23SF-1GY6-A4M6,"20","4",ALZ_P0607,5
MW-23SF-1GY6-A4M6,"20","5",ALZ_Story_Activity,371
MW-23SF-M9J8-SJMR,"26","11",ALZ_Story_Activity,68
MW-23SF-M9J8-SJMR,"26","12",ALZ_P1213,95
MW-23SF-M9J8-SJMR,"26","13",ALZ_Story_Activity,24
MW-23SF-Z561-SJNL,"27","20",ALZ_P3031,162
MW-23SF-LNGP-S2RP,"43","3",ALZ_Story_Activity,75
MW-23SF-1GY6-A4M6,"20","6",ALZ_P3031,4
MW-23SF-1GY6-A4M6,"20","7",ALZ_Story_Activity,14
MW-23SF-LNGP-S2RP,"43","4",ALZ_P0001,58
MW-23SF-LNGP-S2RP,"43","5",ALZ_Story_Activity,32
MW-23SF-LNGP-S2RP,"43","6",ALZ_P0203,99
MW-23SF-LNGP-S2RP,"43","7",ALZ_Story_Activity,29
MW-23SF-LNGP-S2RP,"43","8",ALZ_P0405,106
MW-23SF-LNGP-S2RP,"43","9",ALZ_Story_Activity,31
MW-23SF-LNGP-S2RP,"43","10",ALZ_P0607,100
MW-23SF-LNGP-S2RP,"43","11",ALZ_Story_Activity,24
MW-23SF-LNGP-S2RP,"43","12",ALZ_P0809,72
MW-23SF-R7PJ-A8GL,"34","5",ALZ_Story_Activity,201
MW-23SF-6N99-C81M,"20","4",ALZ_P0203,103
MW-23SF-LNGP-S2RP,"43","13",ALZ_Story_Activity,47
MW-23SF-Z566-AVN6,"22","3",ALZ_Story_Activity,69
MW-23SF-LNGP-S2RP,"43","14",ALZ_P3031,153
MW-23SF-JPWR-AZ4Q,"37","3",ALZ_Story_Activity,234
MW-23SF-6N99-C81M,"20","5",ALZ_Story_Activity,1
MW-23SF-Z566-AVN6,"22","4",ALZ_P0203,108
MW-23SF-R7PJ-A8GL,"34","6",ALZ_P0607,4
MW-23SF-R7PJ-A8GL,"34","7",ALZ_Story_Activity,0
MW-23SF-LNGP-S2RP,"43","15",ALZ_Story_Activity,12
MW-23SF-Z566-AVN6,"22","5",ALZ_Story_Activity,32
MW-23SF-Z566-AVN6,"22","6",ALZ_P0203,103
MW-23SF-LNGP-S2RP,"45","3",ALZ_Story_Activity,18
MW-23SF-JPWR-AZ4Q,"37","4",ALZ_P0203,76
MW-23SF-Z566-AVN6,"22","7",ALZ_Story_Activity,30
MW-23SF-JPWR-AZ4Q,"37","5",ALZ_Story_Activity,292
MW-23SF-Z566-AVN6,"22","8",ALZ_P0405,86
MW-23SF-Z566-AVN6,"22","9",ALZ_Story_Activity,77
MW-23SF-JPWY-UM5L,"18","5",ALZ_Story_Activity,59
MW-23SF-JPWY-UM5L,"18","6",ALZ_P0405,32
MW-23SF-Z566-AVN6,"22","10",ALZ_P1011,102
MW-23SF-JPWY-UM5L,"18","7",ALZ_Story_Activity,61
MW-23SF-JPWY-UM5L,"18","8",ALZ_P0405,38
MW-23SF-Z566-AVN6,"22","11",ALZ_Story_Activity,28
MW-23SF-JPWY-UM5L,"18","9",ALZ_Story_Activity,93
MW-23SF-JPWR-AZ4Q,"37","6",ALZ_P2021,96
MW-23SF-XW56-F7M5,"27","3",ALZ_Story_Activity,308
MW-23SF-JPWR-AZ4Q,"37","7",ALZ_Story_Activity,34
MW-23SF-JPWR-AZ4Q,"37","8",ALZ_P2223,4
MW-23SF-JPWR-AZ4Q,"37","9",ALZ_Story_Activity,135
MW-23SF-3872-F8XG,"19","3",ALZ_Story_Activity,26
MW-23SF-3872-F8XG,"19","4",ALZ_P3031,113
MW-23SF-JPWR-AZ4Q,"37","10",ALZ_P3031,124
MW-23SF-3872-F8XG,"19","5",ALZ_Story_Activity,653
MW-23SF-XW5Z-T28W,"22","7",ALZ_Story_Activity,52
MW-23SF-XW56-F7M5,"27","4",ALZ_P1617,16
MW-23SF-XW56-F7M5,"27","5",ALZ_Story_Activity,165
MW-23SF-XW5Z-T28W,"22","8",ALZ_P0405,20
MW-23SF-JPWR-AZ4Q,"37","11",ALZ_Story_Activity,91
MW-23SF-XW56-F7R6,"17","5",ALZ_Story_Activity,71
MW-23SF-XW5Z-T28W,"22","9",ALZ_Story_Activity,5
MW-23SF-NJ9Z-AGY9,"28","3",ALZ_Story_Activity,25
MW-23SF-NJ9Z-AGY9,"28","4",ALZ_P3031,135
MW-23SF-XW56-F7R6,"17","6",ALZ_P0203,145
MW-23SF-XW56-F7M5,"27","6",ALZ_P2425,13
MW-23SF-XW56-F7M5,"27","7",ALZ_Story_Activity,58
MW-23SF-NJ9Z-AGY9,"28","5",ALZ_Story_Activity,36
MW-23SF-LNGR-T83Y,"38","3",ALZ_Story_Activity,683
MW-23SF-XW56-F7M5,"27","8",ALZ_P3031,144
MW-23SF-NJ9Z-AGY9,"28","6",ALZ_P3031,180
MW-23SF-XW56-F7R6,"17","7",ALZ_Story_Activity,35
MW-23SF-XW56-F7R6,"17","8",ALZ_P0405,34
MW-23SF-XW56-F7R6,"17","9",ALZ_Story_Activity,23
MW-23SF-XW56-F7R6,"17","10",ALZ_P0607,62
MW-23SF-XW56-F7M5,"27","9",ALZ_Story_Activity,65
MW-23SF-XW56-F7R6,"17","11",ALZ_Story_Activity,77
MW-23SF-NJ9Z-AGY9,"28","7",ALZ_Story_Activity,18
MW-23SF-NJ9Z-AGY9,"28","8",ALZ_P3031,5
MW-23SF-NJ9Z-AGY9,"28","9",ALZ_Story_Activity,0
MW-23SF-XW56-F7R6,"17","12",ALZ_P1011,89
MW-23SF-XW5Z-T28W,"25","5",ALZ_Story_Activity,94
MW-23SF-XW56-F7R6,"17","13",ALZ_Story_Activity,33
MW-23SF-3872-F8XG,"19","6",ALZ_P3031,220
MW-23SF-XW5Z-T28W,"25","6",ALZ_P2425,4
MW-23SF-XW56-F7R6,"17","14",ALZ_P1213,108
MW-23SF-XW5Z-T28W,"25","7",ALZ_Story_Activity,95
MW-23SF-XW56-F7R6,"17","15",ALZ_Story_Activity,61
MW-23SF-XW5Z-T28W,"25","9",ALZ_Story_Activity,398
MW-23SF-XW56-F7R6,"17","16",ALZ_P1617,62
MW-23SF-XW56-F7R6,"17","17",ALZ_Story_Activity,33
MW-23SF-XW56-F7R6,"17","18",ALZ_P1819,30
MW-23SF-LNGR-T83Y,"38","4",ALZ_P3031,215
MW-23SF-XW56-F7R6,"17","19",ALZ_Story_Activity,31
MW-23SF-XW56-F7R6,"17","20",ALZ_P1819,87
MW-23SF-XW56-F7R6,"17","21",ALZ_Story_Activity,28
MW-23SF-2J41-AZXY,"22","3",ALZ_Story_Activity,51
MW-23SF-XW56-F7R6,"17","22",ALZ_P2021,21
MW-23SF-Z56Z-I4LK,"33","3",ALZ_Story_Activity,16
MW-23SF-XW56-F7R6,"17","23",ALZ_Story_Activity,167
MW-23SF-Z56Z-I4LK,"33","4",ALZ_P0001,20
MW-23SF-2J41-AZXY,"22","4",ALZ_P1819,35
MW-23SF-Z56Z-I4LK,"33","5",ALZ_Story_Activity,20
MW-23SF-LNGR-T83Y,"38","5",ALZ_Story_Activity,33
MW-23SF-Z56Z-I4LK,"33","6",ALZ_P0000,32
MW-23SF-2J41-AZXY,"22","5",ALZ_Story_Activity,36
MW-23SF-XW5Z-T28W,"25","10",ALZ_P3031,249
MW-23SF-LNGR-T83Y,"38","6",ALZ_P3031,34
MW-23SF-Z56Z-I4LK,"33","7",ALZ_Story_Activity,591
MW-23SF-LNGR-T83Y,"38","7",ALZ_Story_Activity,0
MW-23SF-2J41-AZXY,"23","3",ALZ_Story_Activity,212
MW-23SF-XW56-F7R6,"17","24",ALZ_P3031,144
MW-23SF-M9J8-SJ6J,"21","3",ALZ_Story_Activity,38
MW-23SF-XW5Z-T28W,"25","11",ALZ_Story_Activity,65
MW-23SF-XW56-F7R6,"17","25",ALZ_Story_Activity,18
MW-23SF-M9J8-SJ6J,"21","4",ALZ_P0001,60
MW-23SF-2J41-AZXY,"23","4",ALZ_P3031,34
MW-23SF-XW5Z-T28W,"25","12",ALZ_P2425,33
MW-23SF-M9J8-SJ6J,"21","5",ALZ_Story_Activity,56
MW-23SF-XW5Z-T28W,"25","13",ALZ_Story_Activity,15
MW-23SF-VW29-SQ8L,"20","3",ALZ_Story_Activity,44
MW-23SF-2J41-AZXY,"23","6",ALZ_P3031,14
MW-23SF-M9J8-SJ6J,"21","6",ALZ_P0405,71
MW-23SF-VW29-SQ8L,"20","4",ALZ_P1819,46
MW-23SF-2J41-AZXY,"23","8",ALZ_P3031,100
MW-23SF-VW29-SQ8L,"20","5",ALZ_Story_Activity,25
MW-23SF-M9J8-SJ6J,"21","7",ALZ_Story_Activity,68
MW-23SF-VW29-SQ8L,"20","7",ALZ_Story_Activity,165
MW-23SF-M9J8-SJ6J,"21","8",ALZ_P0809,36
MW-23SF-M9J8-SJ6J,"21","9",ALZ_Story_Activity,318
MW-23SF-XW5Z-T28W,"26","3",ALZ_Story_Activity,109
MW-23SF-6N96-A6QV,"22","4",ALZ_P3031,14
MW-23SF-6N96-A6QV,"22","5",ALZ_Story_Activity,250
MW-23SF-Z56Z-I4LK,"33","8",ALZ_P3031,37
MW-23SF-VW29-SQ8L,"20","8",ALZ_P0809,46
MW-23SF-XW5Z-T28W,"26","4",ALZ_P0405,27
MW-23SF-VW29-SQ8L,"20","9",ALZ_Story_Activity,65
MW-23SF-XW5Z-T28W,"26","5",ALZ_Story_Activity,21
MW-23SF-VW29-SQ8L,"20","10",ALZ_P2627,51
MW-23SF-VW29-SQ8L,"20","11",ALZ_Story_Activity,62
MW-23SF-6N96-A6QV,"22","6",ALZ_P3031,3
MW-23SF-6N96-A6QV,"22","7",ALZ_Story_Activity,0
MW-23SF-VW29-SQ8L,"20","12",ALZ_P1213,31
MW-23SF-M9J8-SJ6J,"21","10",ALZ_P3031,160
MW-23SF-VW29-SQ8L,"20","13",ALZ_Story_Activity,267
MW-23SF-WY35-H568,"23","3",ALZ_Story_Activity,159
MW-23SF-M9J8-SJ6J,"21","11",ALZ_Story_Activity,15
MW-23SF-QMNW-I1J9,"21","3",ALZ_Story_Activity,65
MW-23SF-WY35-H568,"23","4",ALZ_P1011,84
MW-23SF-QMNW-I1J9,"21","4",ALZ_P3031,11
MW-23SF-QMNW-I1J9,"21","5",ALZ_Story_Activity,72
MW-23SF-VW29-SQ8L,"20","14",ALZ_P3031,258
MW-23SF-WY35-H568,"23","5",ALZ_Story_Activity,301
MW-23SF-QMNW-I1J9,"21","6",ALZ_P1011,86
MW-23SF-QMNW-I1J9,"21","7",ALZ_Story_Activity,72
MW-23SF-QMNW-I1J9,"21","8",ALZ_P3031,5
MW-23SF-QMNW-I1J9,"21","9",ALZ_Story_Activity,51
MW-23SF-VW29-SQ8L,"20","15",ALZ_Story_Activity,44
MW-23SF-QMNW-I1J9,"21","10",ALZ_P3031,22
MW-23SF-QMNW-I1J9,"21","11",ALZ_Story_Activity,157
MW-23SF-VW29-SQ8L,"20","17",ALZ_Story_Activity,553
MW-23SF-Y31R-F7GR,"20","3",ALZ_Story_Activity,38
MW-23SF-Y31R-F7GR,"20","4",ALZ_P0001,62
MW-23SF-QMNW-I1J9,"21","12",ALZ_P3031,5
MW-23SF-QMNW-I1J9,"21","13",ALZ_Story_Activity,22
MW-23SF-QMNW-I1J9,"21","14",ALZ_P3031,19
MW-23SF-QMNW-I1J9,"21","15",ALZ_Story_Activity,6
MW-23SF-Y31R-F7GR,"20","5",ALZ_Story_Activity,104
MW-23SF-6N99-CKQ8,"21","3",ALZ_Story_Activity,20
MW-23SF-6N99-CKQ8,"21","4",ALZ_P0000,62
MW-23SF-6N99-CKQ8,"21","5",ALZ_Story_Activity,77
MW-23SF-NJ9R-U6K6,"21","3",ALZ_Story_Activity,24
MW-23SF-NJ9R-U6K6,"21","4",ALZ_P0001,6
MW-23SF-NJ9R-U6K6,"21","5",ALZ_Story_Activity,418
MW-23SF-6N99-CKQ8,"21","7",ALZ_Story_Activity,59
MW-23SF-VW29-SQ8L,"20","18",ALZ_P2829,12
MW-23SF-6N99-CKQ8,"21","8",ALZ_P2829,125
MW-23SF-VW29-SQ8L,"20","19",ALZ_Story_Activity,55
MW-23SF-VW29-SQ8L,"20","20",ALZ_P3031,204
MW-23SF-6N99-CKQ8,"21","9",ALZ_Story_Activity,17
MW-23SF-6N99-CKQ8,"21","11",ALZ_Story_Activity,72
MW-23SF-6N99-CKQ8,"21","12",ALZ_P0203,9
MW-23SF-6N99-CKQ8,"21","13",ALZ_Story_Activity,89
MW-23SF-VW29-SQ8L,"20","21",ALZ_Story_Activity,282
MW-23SF-NJ9R-U6K6,"21","6",ALZ_P3031,18
MW-23SF-Z566-AVN6,"25","3",ALZ_Story_Activity,66
MW-23SF-NJ9R-U6K6,"21","7",ALZ_Story_Activity,0
MW-23SF-NJ9R-U6K6,"22","3",ALZ_Story_Activity,35
MW-23SF-NJ9R-U6K6,"22","4",ALZ_P0001,40
MW-23SF-VW29-SQ8L,"20","22",ALZ_P3031,123
MW-23SF-1GY6-A46L,"23","3",ALZ_Story_Activity,473
MW-23SF-VW29-SQ8L,"20","23",ALZ_Story_Activity,462
MW-23SF-6N99-C81M,"22","3",ALZ_Story_Activity,72
MW-23SF-6N99-C81M,"22","4",ALZ_P0001,76
MW-23SF-Y31X-F6YY,"22","4",ALZ_P0001,113
MW-23SF-8Q8X-H7ZW,"21","3",ALZ_Story_Activity,77
MW-23SF-LNGP-S2LX,"21","3",ALZ_Story_Activity,104
MW-23SF-6N99-C81M,"22","5",ALZ_Story_Activity,38
MW-23SF-6N99-C81M,"22","6",ALZ_P0203,91
MW-23SF-8Q8X-H7ZW,"21","4",ALZ_P0203,82
MW-23SF-6N99-C81M,"22","7",ALZ_Story_Activity,78
MW-23SF-8Q8X-H7ZW,"21","5",ALZ_Story_Activity,77
MW-23SF-1GY6-A46L,"23","4",ALZ_P3031,2
MW-23SF-1GY6-A46L,"23","5",ALZ_Story_Activity,48
MW-23SF-6N99-C81M,"22","8",ALZ_P0405,71
MW-23SF-8Q8X-H7ZW,"21","6",ALZ_P0607,78
MW-23SF-6N99-C81M,"22","9",ALZ_Story_Activity,21
MW-23SF-8Q8X-H7ZW,"21","7",ALZ_Story_Activity,38
MW-23SF-6N99-C81M,"22","10",ALZ_P0607,31
MW-23SF-6N99-C81M,"22","11",ALZ_Story_Activity,44
MW-23SF-8Q8X-H7ZW,"21","8",ALZ_P0809,2
MW-23SF-8Q8X-H7ZW,"21","9",ALZ_Story_Activity,26
MW-23SF-8Q8X-H7ZW,"21","10",ALZ_P1011,74
MW-23SF-6N99-C81M,"22","12",ALZ_P3031,151
MW-23SF-8Q8X-H7ZW,"21","11",ALZ_Story_Activity,4
MW-23SF-6N99-C81M,"22","13",ALZ_Story_Activity,44
MW-23SF-6N99-C81M,"22","14",ALZ_P1819,238
MW-23SF-6N99-C81M,"22","15",ALZ_Story_Activity,205
MW-23SF-QMNN-ARYY,"22","4",ALZ_P0203,15
MW-23SF-6N99-C81M,"22","16",ALZ_P3031,214
MW-23SF-QMNN-ARYY,"22","6",ALZ_P0203,63
MW-23SF-NJ9R-U6K6,"23","3",ALZ_Story_Activity,21
MW-23SF-QMNN-ARYY,"22","8",ALZ_P0405,0
MW-23SF-QMNN-ARYY,"22","10",ALZ_P1415,19
MW-23SF-6N99-C81M,"22","17",ALZ_Story_Activity,30
MW-23SF-6N99-C81M,"22","18",ALZ_P1415,263
MW-23SF-Z561-SJGZ,"22","3",ALZ_Story_Activity,48
MW-23SF-QMNN-ARYY,"22","12",ALZ_P2021,73
MW-23SF-Z561-SJGZ,"22","4",ALZ_P0001,86
MW-23SF-NJ9R-U6K6,"24","3",ALZ_Story_Activity,21
MW-23SF-Z561-SJGZ,"22","5",ALZ_Story_Activity,22
MW-23SF-Z561-SJGZ,"22","6",ALZ_P3031,14
MW-23SF-QMNN-ARYY,"22","14",ALZ_P0607,2
MW-23SF-Z561-SJGZ,"22","7",ALZ_Story_Activity,47
MW-23SF-QMNN-ARYY,"22","16",ALZ_P2223,103
MW-23SF-6N99-C81M,"22","19",ALZ_Story_Activity,186
MW-23SF-K6V8-IR72,"23","3",ALZ_Story_Activity,23
MW-23SF-QMNN-ARYY,"22","18",ALZ_P2425,31
MW-23SF-P7MY-TZLM,"19","3",ALZ_Story_Activity,22
MW-23SF-K6V8-IR72,"23","5",ALZ_Story_Activity,51
MW-23SF-6N99-C81M,"22","20",ALZ_P3031,21
MW-23SF-6N99-C81M,"22","21",ALZ_Story_Activity,20
MW-23SF-QMNN-ARYY,"22","20",ALZ_P2829,25
MW-23SF-QMNN-ARYY,"22","22",ALZ_P3031,112
MW-23SF-K6V8-IR72,"25","3",ALZ_Story_Activity,196
MW-23SF-XW56-F7M5,"29","5",ALZ_Story_Activity,35
MW-23SF-XW56-F7M5,"29","6",ALZ_P0000,56
MW-23SF-QMNN-ARYY,"22","24",ALZ_P1617,5
MW-23SF-XW56-F7M5,"29","7",ALZ_Story_Activity,13
MW-23SF-XW56-F7M5,"29","8",ALZ_P0001,59
MW-23SF-WY35-H7PQ,"20","3",ALZ_Story_Activity,41
MW-23SF-WY35-H7PQ,"20","4",ALZ_P0001,43
MW-23SF-XW56-F7M5,"29","9",ALZ_Story_Activity,17
MW-23SF-K6V8-IR72,"25","4",ALZ_P3031,84
MW-23SF-K6V8-IR72,"25","5",ALZ_Story_Activity,94
MW-23SF-JPWW-H3KQ,"25","3",ALZ_Story_Activity,290
MW-23SF-K6V8-IR72,"26","3",ALZ_Story_Activity,8
MW-23SF-6N98-SG8G,"20","4",ALZ_P0000,9
MW-23SF-6N98-SG8G,"20","5",ALZ_Story_Activity,9
MW-23SF-JPWW-H3KQ,"25","4",ALZ_P1617,6
