activity_id,action,action_data,Wand Count,Event Count,Events/Wand
ALZ_P0203,activity_iap,"{""ts"":""timers_pointableModeIAPs"",""ti"":2}",4,8,
ALZ_P0203,activity_iap,"{""ts"":""timers_pointableModeIAPs"",""ti"":3}",3,4,
ALZ_Story_Activity,activity_sequence,"{""s"":""seq_story_p2829""}",169,272,1.609
ALZ_Story_Activity,activity_sequence,"{""s"":""seq_ui_sfx_spreadDetectionInterrupt""}",166,707,4.259
ALZ_P0001,activity_sequence,"{""s"":""seq_ui_led_pointable_beamidle""}",164,2440,14.878
ALZ_P0001,activity_inference_start,"{""m"":""alz_p0001""}",164,958,5.841
ALZ_P0001,activity_input,"{""i"":""input_pointables""}",164,673,4.104
ALZ_P0001,activity_question,"{""q"":""menu"",""vg"":""""}",164,673,4.104
ALZ_P0001,activity_question_set,"{""qs"":""set_pointables""}",164,664,4.049
ALZ_P0001,activity_sequence,"{""s"":""seq_ui_hint1""}",162,250,1.543
ALZ_P3031,activity_answer,"{""a"":""input_large""}",159,536,3.371
ALZ_P0203,activity_inference,"{""l"":""alz_p0203_obj_script""}",5,7,1.40
ALZ_P3031,activity_sequence,"{""s"":""seq_ui_sfx_linkedplayableenter""}",158,331,2.095
ALZ_P0203,activity_inference,"{""l"":""alz_p0203_txt_w01_chapter""}",4,5,1.25
ALZ_P0203,activity_inference,"{""l"":""alz_p0203_txt_w02_1""}",2,2,1.00
ALZ_P3031,activity_question,"{""q"":""s01_q01"",""vg"":""""}",158,331,2.095
ALZ_P3031,activity_question_set,"{""qs"":""s01""}",158,331,2.095
ALZ_P0203,activity_inference,"{""l"":""alz_p0203_txt_w05_buzz""}",10,14,1.40
ALZ_P3031,activity_question,"{""q"":""Initalize"",""vg"":""vg_s01""}",158,330,2.089
ALZ_P3031,activity_question_set,"{""qs"":""set_FlipThroughGame""}",158,330,2.089
ALZ_P3031,activity_sequence,"{""s"":""seq_Wait_600ms""}",156,2287,14.660
ALZ_P0001,activity_sequence,"{""s"":""seq_ui_sfx_hover""}",156,1330,8.526
ALZ_P3031,activity_sequence,"{""s"":""seq_p3031_a1_s01_q01_prompt""}",156,329,2.109
ALZ_P0001,activity_inference,"{""l"":""alz_p0001_obj_buzz""}",152,856,5.632
ALZ_P0203,activity_inference,"{""l"":""alz_p0203_txt_w12_a""}",10,18,1.80
ALZ_P3031,activity_sequence,"{""s"":""seq_p3031_a1_s01_q01_response""}",152,305,2.007
ALZ_P3031,activity_sequence,"{""s"":""seq_p3031_a1_s01_q02_prompt""}",149,301,2.020
ALZ_P3031,activity_question,"{""q"":""s01_q02"",""vg"":""""}",149,297,1.993
ALZ_P0203,activity_inference,"{""l"":""alz_p0203_txt_w16_will""}",9,13,1.44
ALZ_P0203,activity_inference,"{""l"":""alz_p0203_txt_w17_be""}",10,13,1.30
ALZ_P3031,activity_inference_start,"{""m"":""alz_spreads""}",148,730,4.932
ALZ_P3031,activity_input,"{""i"":""input_find_p2425""}",148,297,2.007
ALZ_P0001,activity_iap,"{""ts"":""timers_pointableModeIntro_IAPs"",""ti"":1}",148,224,1.514
ALZ_P0001,activity_sequence,"{""s"":""seq_ui_hoverreminder1""}",145,501,3.455
ALZ_Story_Activity,activity_sequence,"{""s"":""seq_ui_sfx_spreaddetection_iap""}",143,604,4.224
ALZ_Story_Activity,activity_iap,"{""ts"":""timers_spreadSelection_IAPs"",""ti"":1}",143,426,2.979
ALZ_P0001,activity_inference,"{""l"":""alz_p0001_txt_w19_buzz""}",143,413,2.888
ALZ_P0001,activity_sequence,"{""s"":""seq_Wait_600ms""}",140,2574,18.386
ALZ_P0001,activity_sequence,"{""s"":""seq_ui_sfx_linkedplayableenter""}",139,490,3.525
ALZ_Story_Activity,activity_sequence,"{""s"":""seq_bg_music_p0203""}",137,237,1.730
ALZ_P3031,activity_sequence,"{""s"":""seq_ui_sfx_positiveinput""}",136,841,6.184
ALZ_P3031,activity_inference,"{""l"":""alz_p2425_one""}",136,511,3.757
ALZ_P3031,activity_sequence,"{""s"":""seq_p3031_a1_s01_q03_prompt""}",136,261,1.919
ALZ_P3031,activity_question,"{""q"":""s01_q03"",""vg"":""""}",136,260,1.912
ALZ_P3031,activity_sequence,"{""s"":""seq_p3031_a1_s01_q02_response""}",136,259,1.904
ALZ_P3031,activity_input,"{""i"":""input_find_p1617""}",135,256,1.896
ALZ_P0001,activity_inference,"{""l"":""alz_p0001_obj_fly_guy2""}",132,568,4.303
ALZ_P0001,activity_input,"{""i"":""input_waving""}",132,403,3.053
ALZ_P0001,activity_question_set,"{""qs"":""set_linkedExit""}",131,407,3.107
ALZ_P0001,activity_sequence,"{""s"":""seq_ui_sfx_linkedplayableexit""}",131,407,3.107
ALZ_P0001,activity_answer,"{""a"":""input_waving""}",130,401,3.085
ALZ_Story_Activity,activity_sequence,"{""s"":""seq_ui_spreadselection_iap1""}",130,319,2.454
ALZ_Story_Activity,activity_inference,"{""l"":""alz_p0000_two""}",130,287,2.208
ALZ_P3031,activity_sequence,"{""s"":""seq_ui_sfx_spread_iap""}",126,466,3.698
BookSelection,activity_sequence,"{""s"":""audio_UI_BookDetected_GSG_front""}",189,418,2.212
BookSelection,activity_sequence,"{""s"":""seq_UI_BookDetection_IAP7""}",189,652,3.450
ALZ_P0203,activity_sequence,"{""s"":""seq_p0203_a1_s01_q01_iap2""}",2,2,
ALZ_P0001,activity_question,"{""q"":""s01_q02"",""vg"":""""}",126,306,2.429
ALZ_P0001,activity_question_set,"{""qs"":""set_BuzzLinkedPlayable""}",126,306,2.429
ALZ_P0001,activity_sequence,"{""s"":""seq_p0001_a1_s01_q02_prompt""}",126,296,2.349
ALZ_P0001,activity_sequence,"{""s"":""seq_p0001_a1_s01_q02_intro_1""}",126,184,1.460
ALZ_P0203,activity_sequence,"{""s"":""seq_p0203_a1_s01_q01_wa_words""}",3,3,
ALZ_P0001,activity_input,"{""i"":""input_word_buzz""}",125,273,2.184
ALZ_P0203,activity_sequence,"{""s"":""seq_p0203_a1_s01_q02_iap2""}",5,6,
ALZ_P3031,activity_inference,"{""l"":""alz_p1617_one""}",124,247,1.992
ALZ_P3031,activity_sequence,"{""s"":""seq_p3031_a1_s01_q04_prompt""}",124,233,1.879
ALZ_P3031,activity_question,"{""q"":""s01_q04"",""vg"":""""}",124,233,1.879
ALZ_P3031,activity_sequence,"{""s"":""seq_p3031_a1_s01_q03_response""}",124,232,1.871
ALZ_P0203,activity_sequence,"{""s"":""seq_p0203_a1_s01_q02_wa_words""}",10,16,
ALZ_P0203,activity_sequence,"{""s"":""seq_p0203_a1_s01_q03_iap1""}",5,5,
ALZ_P0203,activity_sequence,"{""s"":""seq_p0203_a1_s01_q03_iap2""}",3,3,
ALZ_P3031,activity_inference_start,"{""m"":""alz_p1617""}",123,230,1.870
BookSelection,activity_sequence,"{""s"":""seq_UI_BookDetected_CRZ""}",173,461,2.665
ALZ_P3031,activity_input,"{""i"":""input_word_fireproof""}",123,230,1.870
ALZ_P0203,activity_sequence,"{""s"":""seq_p0203_iap2""}",4,8,
ALZ_P0203,activity_sequence,"{""s"":""seq_BlankSequence""}",122,1289,10.566
ALZ_P0203,activity_sequence,"{""s"":""seq_p0203_intro2""}",5,5,
ALZ_P0203,activity_question,"{""q"":""q01"",""vg"":""""}",122,502,4.115
VFB_Story_Activity,activity_sequence,"{""s"":""seq_SuperKillSwitch""}",171,7922,46.327
ALZ_P0203,activity_sequence,"{""s"":""seq_p0203_obj_fly_guy1_3""}",4,4,
VFB_Story_Activity,activity_sequence,"{""s"":""seq_BlankSequence""}",170,3665,21.559
ALZ_P0203,activity_sequence,"{""s"":""seq_p0203_obj_fly_guy2_3""}",5,9,
ALZ_P0203,activity_sequence,"{""s"":""seq_p0203_txt_w01_chapter""}",4,5,
ALZ_P0203,activity_sequence,"{""s"":""seq_p0203_txt_w02_one""}",2,2,
VFB_Story_Activity,activity_sequence,"{""s"":""seq_ui_led_spreaddetection_beamidle""}",170,8177,48.100
WRD_Story_Activity,activity_sequence,"{""s"":""seq_SuperKillSwitch""}",170,8282,48.718
ALZ_P0203,activity_sequence,"{""s"":""seq_p0203_txt_w05_buzz""}",10,14,
WRD_Story_Activity,activity_sequence,"{""s"":""seq_ui_led_spreaddetection_beamidle""}",170,8694,51.141
ALZ_P0203,activity_answer,"{""a"":""input_auto""}",122,494,4.049
WRD_Story_Activity,activity_sequence,"{""s"":""seq_BlankSequence""}",169,3919,23.189
VFB_Story_Activity,activity_sequence,"{""s"":""seq_ui_bookselected_prompt""}",167,506,3.030
ALZ_P0203,activity_input,"{""i"":""input_auto""}",122,494,4.049
EAT_Story_Activity,activity_sequence,"{""s"":""seq_ui_led_spreaddetection_beamidle""}",166,11859,71.440
ALZ_P0203,activity_sequence,"{""s"":""seq_p0203_txt_w12_a""}",10,18,
VFB_Story_Activity,activity_sequence,"{""s"":""seq_ui_sfx_storyselected""}",166,3252,19.590
EAT_Story_Activity,activity_sequence,"{""s"":""seq_BlankSequence""}",165,5142,31.164
EAT_Story_Activity,activity_sequence,"{""s"":""seq_SuperKillSwitch""}",165,10498,63.624
ALZ_P0203,activity_sequence,"{""s"":""seq_p0203_txt_w16_will""}",9,13,
ALZ_P0203,activity_sequence,"{""s"":""seq_p0203_txt_w17_be""}",10,13,
EAT_Story_Activity,activity_sequence,"{""s"":""seq_ui_sfx_storyselected""}",165,4443,26.927
WRD_Story_Activity,activity_sequence,"{""s"":""seq_ui_bookselected_prompt""}",165,477,2.891
WRD_Story_Activity,activity_sequence,"{""s"":""seq_ui_sfx_storyselected""}",165,3521,21.339
ALZ_P0203,activity_question_set,"{""qs"":""set_intro""}",122,197,1.615
VFB_Story_Activity,activity_sequence,"{""s"":""seq_ui_pagescanned_nudge1a""}",163,466,2.859
VFB_Story_Activity,activity_sequence,"{""s"":""seq_ui_spreadselection_nudge1""}",163,435,2.669
WRD_Story_Activity,activity_sequence,"{""s"":""seq_ui_pagescanned_nudge1a""}",163,441,2.706
WRD_Story_Activity,activity_sequence,"{""s"":""seq_ui_spreadselection_nudge1""}",163,420,2.577
ALZ_P0203,activity_sequence,"{""s"":""seq_ui_letsplay""}",122,197,1.615
EAT_Story_Activity,activity_sequence,"{""s"":""seq_ui_spreadselection_nudge1""}",162,567,3.500
BookSelection,activity_sequence,"{""s"":""seq_UI_BookDetected_DIN""}",161,488,3.031
EAT_Story_Activity,activity_sequence,"{""s"":""seq_ui_pagescanned_nudge1a""}",161,636,3.950
EAT_Story_Activity,activity_sequence,"{""s"":""seq_ui_bookselected_prompt""}",159,699,4.396
VFB_Story_Activity,activity_sequence,"{""s"":""seq_ui_sfx_pageexit_short""}",159,2508,15.774
ALZ_P0203,activity_sequence,"{""s"":""seq_ui_led_pointable_gentlepulseidle""}",5,7,
VFB_Story_Activity,activity_sequence,"{""s"":""seq_ui_sfx_sb_spread""}",159,2516,15.824
ALZ_P0203,activity_sequence,"{""s"":""seq_ui_lifeline1""}",4,6,
ALZ_P0203,activity_sequence,"{""s"":""seq_ui_sfx_smallbutton""}",121,198,1.636
ALZ_P0203,activity_sequence,"{""s"":""seq_ui_lifeline3""}",6,6,
EAT_Story_Activity,activity_sequence,"{""s"":""seq_ui_sfx_pageenter""}",158,1315,8.323
EAT_Story_Activity,activity_sequence,"{""s"":""seq_ui_pagescanned_nudge2a""}",157,502,3.197
ALZ_P0203,activity_sequence,"{""s"":""seq_SuperKillSwitch""}",121,197,1.628
ALZ_P0203,activity_question_set,"{""qs"":""set_pointableExit""}",121,193,1.595
ALZ_P0203,activity_sequence,"{""s"":""seq_ui_sfx_pageexit""}",121,192,1.587
EAT_Story_Activity,activity_sequence,"{""s"":""seq_ui_sfx_pageexit_short""}",156,3346,21.449
EAT_Story_Activity,activity_sequence,"{""s"":""seq_ui_sfx_sb_spread""}",156,3349,21.468
VFB_Story_Activity,activity_sequence,"{""s"":""seq_ui_pagescanned_nudge2a""}",156,367,2.353
WRD_Story_Activity,activity_sequence,"{""s"":""seq_ui_pagescanned_nudge2a""}",156,374,2.397
EAT_Story_Activity,activity_sequence,"{""s"":""seq_ui_pagescanned_nudge3a""}",155,423,2.729
EAT_Story_Activity,activity_sequence,"{""s"":""seq_ui_spreadselection_nudge2""}",155,457,2.948
ALZ_P0203,wand_activity_end,"{""act"":""ALZ_P0203"", ""ver"": 48, ""dev"": false}",121,193,
ALZ_P0203,wand_activity_start,"{""act"":""ALZ_P0203"", ""ver"": 48, ""dev"": false}",122,197,
ALZ_P0203,activity_back_button,,120,194,1.617
ALZ_P0405,activity_answer,"{""a"":""input_large""}",5,5,
ALZ_P0203,activity_question,"{""q"":""switcher"",""vg"":""""}",120,189,1.575
ALZ_P0203,activity_question_set,"{""qs"":""set_sb""}",120,189,1.575
ALZ_P0001,activity_question,"{""q"":""s01_q01"",""vg"":""""}",117,242,2.068
ALZ_P0001,activity_sequence,"{""s"":""seq_p0001_a1_s01_q01_prompt""}",117,242,2.068
ALZ_Story_Activity,activity_sequence,"{""s"":""seq_ui_pagescanned_nudge1b""}",117,240,2.051
ALZ_P0405,activity_iap,"{""ts"":""timers_activityIAPs_s01_q01"",""ti"":1}",8,9,
ALZ_P0405,activity_iap,"{""ts"":""timers_activityIAPs_s01_q01"",""ti"":2}",2,2,
ALZ_P0405,activity_iap,"{""ts"":""timers_activityIAPs_s01_q01"",""ti"":3}",2,2,
ALZ_P0405,activity_iap,"{""ts"":""timers_activityIAPs_s01_q02"",""ti"":0}",10,18,
ALZ_P0405,activity_iap,"{""ts"":""timers_activityIAPs_s01_q02"",""ti"":1}",1,1,
ALZ_P0001,activity_sequence,"{""s"":""seq_ui_hoverreminder2""}",117,155,1.325
ALZ_P0001,activity_sequence,"{""s"":""seq_p0001_a1_s01_q01_wave""}",115,231,2.009
ALZ_P0405,activity_iap,"{""ts"":""timers_activityIAPs_s01_q03"",""ti"":2}",7,8,
ALZ_P0405,activity_iap,"{""ts"":""timers_activityIAPs_s01_q03"",""ti"":3}",2,2,
ALZ_P0203,activity_input,"{""i"":""input_large""}",114,292,2.561
ALZ_P0001,activity_sequence,"{""s"":""seq_ui_sfx_positiveinput""}",114,220,1.930
ALZ_P0405,activity_iap,"{""ts"":""timers_pointableModeIAPs"",""ti"":2}",4,4,
ALZ_P0405,activity_iap,"{""ts"":""timers_pointableModeIAPs"",""ti"":3}",4,4,
ALZ_P0203,activity_iap,"{""ts"":""timers_pointableModeIntro_IAPs"",""ti"":0}",114,179,1.570
ALZ_P0001,activity_sequence,"{""s"":""seq_p0001_a1_s01_q02_response""}",112,212,1.893
ALZ_P0203,activity_sequence,"{""s"":""seq_ui_led_pointable_beamidle""}",106,1224,11.547
ALZ_P0203,activity_inference_start,"{""m"":""alz_p0203""}",106,774,7.302
ALZ_P0203,activity_input,"{""i"":""input_pointables""}",106,481,4.538
ALZ_P0203,activity_question,"{""q"":""menu"",""vg"":""""}",106,481,4.538
ALZ_P0203,activity_question_set,"{""qs"":""set_pointables""}",106,278,2.623
ALZ_Story_Activity,activity_sequence,"{""s"":""seq_sb_menu_diffpage_response""}",105,203,1.933
ALZ_P0203,activity_sequence,"{""s"":""seq_ui_sfx_hover""}",102,767,7.520
ALZ_P0405,activity_inference,"{""l"":""alz_p0405_txt_w02_are""}",9,14,1.56
ALZ_P0405,activity_inference,"{""l"":""alz_p0405_txt_w03_guys""}",8,12,1.50
ALZ_P0405,activity_inference,"{""l"":""alz_p0405_txt_w04_that""}",7,11,1.57
ALZ_P0405,activity_inference,"{""l"":""alz_p0405_txt_w05_come""}",8,10,1.25
ALZ_P0405,activity_inference,"{""l"":""alz_p0405_txt_w06_from""}",9,14,1.56
ALZ_P0405,activity_inference,"{""l"":""alz_p0405_txt_w07_space""}",10,14,1.40
ALZ_P0405,activity_inference,"{""l"":""alz_p0405_txt_w08_said""}",8,9,1.13
ALZ_P0405,activity_inference,"{""l"":""alz_p0405_txt_w09_buzz""}",8,8,1.00
ALZ_P0607,activity_sequence,"{""s"":""seq_BlankSequence""}",99,1415,14.293
ALZ_P0607,activity_question,"{""q"":""q01"",""vg"":""""}",99,507,5.121
ALZ_P3031,activity_sequence,"{""s"":""seq_ui_hint1""}",99,172,1.737
ALZ_P3031,activity_sequence,"{""s"":""seq_ui_sfx_wronganswer""}",98,677,6.908
ALZ_P0607,activity_question_set,"{""qs"":""set_intro""}",98,152,1.551
ALZ_P0607,activity_sequence,"{""s"":""seq_ui_letsplay""}",98,152,1.551
ALZ_P0203,activity_iap,"{""ts"":""timers_pointableModeIntro_IAPs"",""ti"":1}",98,145,1.480
ALZ_P0405,activity_inference,"{""l"":""alz_p0405_txt_w17_like""}",10,16,1.60
ALZ_P0405,activity_inference,"{""l"":""alz_p0405_txt_w18_this""}",8,11,1.38
ALZ_P0405,activity_inference,"{""l"":""alz_p0405_txt_w19_i""}",7,11,1.57
ALZ_P0405,activity_inference,"{""l"":""alz_p0405_txt_w20_drew""}",8,12,1.50
ALZ_P0405,activity_inference,"{""l"":""alz_p0405_txt_w21_them""}",7,10,1.43
ALZ_P0405,activity_inference,"{""l"":""alz_p0405_txt_w22_cut""}",8,12,1.50
ALZ_P0405,activity_inference,"{""l"":""alz_p0405_txt_w23_them""}",10,12,1.20
ALZ_P0405,activity_inference,"{""l"":""alz_p0405_txt_w24_out""}",9,13,1.44
ALZ_P0405,activity_inference,"{""l"":""alz_p0405_txt_w25_and""}",7,9,1.29
ALZ_P0405,activity_inference,"{""l"":""alz_p0405_txt_w26_glued""}",7,10,1.43
ALZ_P0405,activity_inference,"{""l"":""alz_p0405_txt_w27_them""}",10,11,1.10
ALZ_P0405,activity_inference,"{""l"":""alz_p0405_txt_w28_on""}",10,12,1.20
ALZ_P0607,activity_answer,"{""a"":""input_auto""}",97,502,5.175
ALZ_P0607,activity_input,"{""i"":""input_auto""}",97,502,5.175
ALZ_P0405,activity_inference,"{""l"":""alz_p0405_txt_w31_puppets""}",10,15,1.50
ALZ_P0607,activity_sequence,"{""s"":""seq_ui_sfx_smallbutton""}",97,155,1.598
ALZ_P0607,activity_sequence,"{""s"":""seq_SuperKillSwitch""}",97,154,1.588
ALZ_P0607,activity_back_button,,97,151,1.557
ALZ_P0607,activity_question_set,"{""qs"":""set_pointableExit""}",97,150,1.546
ALZ_P0607,activity_question,"{""q"":""switcher"",""vg"":""""}",97,147,1.515
ALZ_P0607,activity_question_set,"{""qs"":""set_sb""}",97,147,1.515
ALZ_P0001,activity_sequence,"{""s"":""seq_ui_hoverreminder3""}",97,122,1.258
ALZ_P0203,activity_inference,"{""l"":""alz_p0203_obj_buzz1""}",96,385,4.010
ALZ_P3031,activity_sequence,"{""s"":""seq_p3031_a1_s01_q04_response""}",96,177,1.844
ALZ_P3031,activity_sequence,"{""s"":""seq_p3031_a1_s01_q05_prompt""}",96,177,1.844
ALZ_P3031,activity_inference,"{""l"":""alz_p1617_txt_w17_fireproof""}",96,177,1.844
ALZ_P3031,activity_input,"{""i"":""input_find_p2425_2x""}",96,177,1.844
ALZ_P3031,activity_question,"{""q"":""s01_q05"",""vg"":""""}",96,177,1.844
ALZ_P0607,activity_sequence,"{""s"":""seq_ui_sfx_pageexit""}",96,149,1.552
ALZ_P3031,activity_iap,"{""ts"":""timers_FlingingFireballs_IAPs"",""ti"":0}",95,198,2.084
ALZ_P3031,activity_sequence,"{""s"":""seq_p3031_a1_s01_q05_response""}",95,173,1.821
ALZ_P3031,activity_sequence,"{""s"":""seq_p3031_a1_s01_q06_prompt""}",95,173,1.821
ALZ_P3031,activity_sequence,"{""s"":""seq_p3031_a1_s01_q06_response3""}",95,173,1.821
ALZ_P3031,activity_sequence,"{""s"":""seq_p3031_a1_s01_q06_whipping""}",95,173,1.821
EAT_Story_Activity,activity_sequence,"{""s"":""seq_ui_makeachoice_nudge1""}",153,443,2.895
WRD_Story_Activity,activity_sequence,"{""s"":""seq_ui_sfx_pageexit_short""}",153,2804,18.327
WRD_Story_Activity,activity_sequence,"{""s"":""seq_ui_sfx_sb_spread""}",153,2809,18.359
ALZ_P3031,activity_answer,"{""a"":""input_whip_fireballs""}",95,173,1.821
ALZ_P0405,activity_sequence,"{""s"":""seq_p0405_a1_s01_q01_iap1""}",8,9,
ALZ_P0405,activity_sequence,"{""s"":""seq_p0405_a1_s01_q01_iap2""}",2,2,
BookSelection,activity_sequence,"{""s"":""seq_Volume_BB""}",152,294,1.934
GSG_P1011,activity_sequence,"{""s"":""seq_P1011_PnT_Title_IAP2""}",152,678,4.461
WRD_Story_Activity,activity_sequence,"{""s"":""seq_ui_sfx_pageenter""}",152,873,5.743
EAT_Story_Activity,activity_sequence,"{""s"":""seq_ui_spreadselection_nudge3""}",151,3215,21.291
ALZ_P0405,activity_sequence,"{""s"":""seq_p0405_a1_s01_q02_iap0a""}",10,14,
ALZ_P0405,activity_sequence,"{""s"":""seq_p0405_a1_s01_q02_iap0b""}",2,4,
ALZ_P0405,activity_sequence,"{""s"":""seq_p0405_a1_s01_q02_iap1""}",1,1,
GSG_P1011,activity_sequence,"{""s"":""seq_P1011_PnT_Spinosaurus_Head""}",151,609,4.033
VFB_Story_Activity,activity_sequence,"{""s"":""seq_ui_spreadselection_nudge2""}",151,339,2.245
WRD_Story_Activity,activity_sequence,"{""s"":""seq_ui_makeachoice_nudge1""}",151,343,2.272
EAT_Story_Activity,activity_sequence,"{""s"":""seq_ui_makeachoice_nudge3""}",150,2476,16.507
ALZ_P3031,activity_input,"{""i"":""input_whip_fireballs""}",95,173,1.821
BookSelection,activity_sequence,"{""s"":""seq_UI_BookDetected_WALL""}",149,415,2.785
ALZ_P0405,activity_sequence,"{""s"":""seq_p0405_a1_s01_q03_iap2""}",7,8,
EAT_Story_Activity,activity_sequence,"{""s"":""seq_ui_pagescanned_nudge4a""}",149,3113,20.893
GSG_P1011,activity_sequence,"{""s"":""seq_Interrupt""}",149,267,1.792
VFB_Story_Activity,activity_sequence,"{""s"":""seq_ui_sfx_pageenter""}",149,903,6.060
ALZ_P0405,activity_sequence,"{""s"":""seq_p0405_iap2""}",4,4,
WRD_Story_Activity,activity_sequence,"{""s"":""seq_story_p0203""}",149,298,2.000
ALZ_P0405,activity_sequence,"{""s"":""seq_p0405_intro2""}",1,1,
WRD_Story_Activity,activity_sequence,"{""s"":""seq_ui_pagescanned_nudge_nocontent""}",149,1973,13.242
BookSelection,activity_sequence,"{""s"":""seq_UI_BookDetected_EXP""}",148,415,2.804
ALZ_P0405,activity_sequence,"{""s"":""seq_p0405_obj_fly_guy1_2""}",5,6,
VFB_Story_Activity,activity_sequence,"{""s"":""seq_ui_pagescanned_nudge3a""}",148,300,2.027
ALZ_P0405,activity_sequence,"{""s"":""seq_p0405_obj_fly_guy2_2""}",6,6,
ALZ_P0405,activity_sequence,"{""s"":""seq_p0405_obj_fly_guy2_3""}",2,4,
WRD_Story_Activity,activity_sequence,"{""s"":""seq_ui_spreadselection_nudge2""}",148,336,2.270
ALZ_P0405,activity_sequence,"{""s"":""seq_p0405_txt_w02_are""}",9,14,
ALZ_P0405,activity_sequence,"{""s"":""seq_p0405_txt_w03_guys""}",8,12,
ALZ_P0405,activity_sequence,"{""s"":""seq_p0405_txt_w04_that""}",7,11,
ALZ_P0405,activity_sequence,"{""s"":""seq_p0405_txt_w05_come""}",8,10,
ALZ_P0405,activity_sequence,"{""s"":""seq_p0405_txt_w06_from""}",9,14,
ALZ_P0405,activity_sequence,"{""s"":""seq_p0405_txt_w07_space""}",10,14,
ALZ_P0405,activity_sequence,"{""s"":""seq_p0405_txt_w08_said""}",8,9,
ALZ_P0405,activity_sequence,"{""s"":""seq_p0405_txt_w09_buzz""}",8,8,
EAT_Story_Activity,activity_sequence,"{""s"":""seq_story_p0203""}",147,394,2.680
WRD_Story_Activity,activity_sequence,"{""s"":""seq_ui_spreadselection_nudge3""}",147,2702,18.381
EAT_Story_Activity,activity_sequence,"{""s"":""seq_ui_sfx_sb_menuenter""}",146,616,4.219
GSG_P1011,activity_sequence,"{""s"":""seq_P1011_A1_S01_Q01_Prompt""}",146,369,2.527
VFB_Story_Activity,activity_sequence,"{""s"":""seq_sb_menu_diffbook_prompt""}",146,623,4.267
VFB_Story_Activity,activity_sequence,"{""s"":""seq_ui_sfx_sb_menuenter""}",146,483,3.308
ALZ_P0405,activity_sequence,"{""s"":""seq_p0405_txt_w17_like""}",10,16,
ALZ_P0405,activity_sequence,"{""s"":""seq_p0405_txt_w18_this""}",8,11,
